"Frequency / Hz","Vm2:Measured voltage","Vm2:Measured voltage"
2650,-19.58483275338358,-235.04472794986992
2700,-19.671928956197529,-235.40025273556563
2750,-19.758661968995014,-235.75223952884016
2800,-19.845171052722545,-236.10015784368241
2850,-19.931311102235757,-236.44444205560325
2900,-20.017192017622744,-236.78431682758276
2950,-20.102705722403492,-237.12050465060702
3000,-20.187919670973059,-237.4520523827405
3050,-20.272774638303488,-237.77987247840895
3100,-20.357286473431646,-238.10293383197347
3150,-20.441451500871711,-238.42221450403503
3200,-20.525230715054828,-238.73672843104771
3250,-20.608675824640748,-239.04738086328888
3300,-20.691697108585359,-239.35336144492163
3350,-20.774393609139516,-239.65536783106492
3400,-20.856636946194168,-239.95288353416811
3450,-20.938557682416103,-240.24628880861405
3500,-21.020007953827033,-240.53544438380078
3550,-21.10112783668373,-240.8203499519405
3600,-21.181773950596302,-241.1012716496038
3650,-21.262070790242902,-241.37782946240111
3700,-21.341904429760937,-241.65065442483433
3750,-21.421359973523273,-241.91905979421423
3800,-21.50037415380638,-242.18393044107384
3850,-21.578975135631218,-242.44441238686767
3900,-21.657162844750886,-242.7014760875698
3950,-21.73490175633826,-242.95428481633883
4000,-21.812255008270469,-243.20369832451837
4050,-21.889130291001109,-243.44909052219742
4100,-21.965639894407779,-243.69102752991785
4150,-22.0416553045279,-243.9292513352126
4200,-22.117311527524532,-244.16391043684337
4250,-22.19247460360608,-244.39519289827865
4300,-22.267268702936551,-244.62280268820797
4350,-22.341588508175793,-244.84734283683389
4400,-22.415514804422877,-245.06816096420212
4450,-22.488999403094763,-245.28613097195995
4500,-22.562057335376839,-245.50043531283046
4550,-22.634711668283089,-245.71199037862283
4600,-22.706907105327513,-245.92006276083825
4650,-22.778731981538101,-246.12535779571294
4700,-22.850077142246921,-246.32746352202309
4750,-22.921069864392969,-246.52667190955904
4800,-22.991581532121828,-246.72304080611502
4850,-23.061738210490116,-246.91636868926366
4900,-23.131434482235633,-247.10718438274722
4950,-23.200753479196734,-247.29487408334046
5000,-23.269649912825873,-247.48027679568736
5500,-23.936711001813322,-249.19337008576662
6000,-24.565753817011636,-250.68460511256907
6500,-25.159508458639074,-251.98994650231205
7000,-25.7208688636128,-253.13984538384415
7500,-26.252444519195773,-254.1589800060689
8000,-26.75674834242961,-255.0669816151991
8500,-27.236107951681042,-255.88032340557578
9000,-27.69259336303007,-256.61262484894246
9500,-28.128064354161843,-257.27502010343926
10000,-28.544202054742357,-257.87672988522797
10500,-28.942520275380758,-258.42548596522795
11000,-29.324378807571918,-258.92782155953364
11500,-29.69100267746331,-259.38929557373331
12000,-30.043504313365244,-259.81463215873862
12500,-30.382890172725578,-260.20775021100701
13000,-30.710035547901732,-260.57195615687209
13500,-31.025723918602122,-260.91050758339713
14000,-31.330764365502937,-261.22613594599864
14500,-31.625798824464564,-261.52053213427251
15000,-31.911410829787638,-261.79635953613644
15500,-32.188230309048954,-262.05473226015175
16000,-32.456699099319366,-262.29780127029136
16500,-32.717331412408619,-262.52625313975483
17000,-32.970577994820395,-262.74191826920071
17500,-33.216772933207956,-262.94561686865364
18000,-33.456331099919744,-263.13810022383529
18500,-33.689609898732627,-263.32044972716511
19000,-33.916906546904862,-263.49351136775721
19500,-34.138506139645777,-263.65792483951293
20000,-34.354683571972693,-263.8142780659137
20500,-34.565695011947184,-263.96313211438274
21000,-34.771776102846935,-264.10501373917162
21500,-34.973145577598331,-264.240431574659
22000,-35.170015702432408,-264.36988036454966
22500,-35.362599243294632,-264.49372826103274
23000,-35.551074527897427,-264.6121198527336
23500,-35.735562239226837,-264.7254579955968
24000,-35.916262036279754,-264.83444132307432
24500,-36.093355676317323,-264.93878293202675
25000,-36.266896639824296,-265.03913521112065
25500,-36.437131238402877,-265.13554002505475
26000,-36.604072167945269,-265.22839140867131
26500,-36.767935317316507,-265.31754865475432
27000,-36.928788167186127,-265.40374951929903
27500,-37.086711142069731,-265.48670192853439
28000,-37.241861029672222,-265.566591654874
28500,-37.394326180335668,-265.64380473186998
29000,-37.544176737519621,-265.71845937528946
29500,-37.691498653291532,-265.79060677920228
30000,-37.836380308656999,-265.86034398234108
30500,-37.978903130061511,-265.92778578362891
31000,-38.119140468452031,-265.99304043480822
31500,-38.257158548291045,-266.05622710827612
32000,-38.393023956764871,-266.11751254508238
32500,-38.526819264592675,-266.17704219801612
33000,-38.658624078843921,-266.23471574844143
33500,-38.78845183266953,-266.29046850826228
34000,-38.916354136235441,-266.34484488528989
34500,-39.042462135822547,-266.39759049021518
35000,-39.166721522101014,-266.44872865393063
35500,-39.289289260514046,-266.49861531167574
36000,-39.410107086406512,-266.54699220654646
36500,-39.529328948643759,-266.59402593755522
37000,-39.646912486712317,-266.64002234161808
37500,-39.762921692222108,-266.68455354236647
38000,-39.877439106107047,-266.72790432373267
38500,-39.99047616329436,-266.77027348068674
39000,-40.102055729863352,-266.81159995679087
39500,-40.212220680039948,-266.85185564758837
40000,-40.321012873515016,-266.89108026413061
40500,-40.428468175062804,-266.92932026757683
41000,-40.534617694253654,-266.96660374586611
41500,-40.639486872626222,-267.0029569013667
42000,-40.743098060853924,-267.03846186170358
42500,-40.845489212221054,-267.07326244094429
43000,-40.946719104456164,-267.10730864198888
43500,-41.046791144804295,-267.1403305741901
44000,-41.145684629437689,-267.17270903259191
44500,-41.243515712641809,-267.20451227579781
45000,-41.340227634536397,-267.23530914492778
45500,-41.435903071502906,-267.26577931317149
46000,-41.53050875568254,-267.29527144462861
46500,-41.624143266174343,-267.32432062050788
47000,-41.716735930978146,-267.3528081408698
47500,-41.808368140179709,-267.38045532713176
48000,-41.899072058146764,-267.4076349881588
48500,-41.98883110620126,-267.43437846522193
49000,-42.077661759554886,-267.46056097874072
49500,-42.165593907059886,-267.48616948905988
50000,-42.252650841371519,-267.51124755073613
55000,-43.078489385410208,-267.7367888511871
60000,-43.832719157084483,-267.92512432519987
65000,-44.526800237447318,-268.08419875520553
70000,-45.169544396417251,-268.22072843410939
75000,-45.768110031836422,-268.33887161705405
80000,-46.328083907432145,-268.4421583908105
85000,-46.854246255829075,-268.5332722574833
90000,-47.350365173982411,-268.61389918450072
95000,-47.819770079747215,-268.68613670744645
100000,-48.265157140628872,-268.7505820966245
