"Frequency / Hz","Vm4:Measured voltage","Vm4:Measured voltage"
2300,-12.75427155166456,-199.86415341894931
2350,-15.385841591056534,-171.87015490389308
2400,-12.31469687817582,-175.37614439649727
2450,-14.454495801968793,-131.49573407480551
2500,-20.745319717096162,-145.58970513493398
2550,-13.073595149245987,-206.86820636001141
2600,-16.758527399217659,-181.8834010576812
2650,-13.532535696604413,-183.30433380361183
2700,-15.901413992612225,-137.02138266119783
2750,-21.527215496755751,-146.0585210957845
2800,-15.914967492622234,-215.34788360773439
2850,-19.114275098436707,-197.80116308042147
2900,-14.165828437339393,-205.6052122010542
2950,-15.668439509231371,-150.12572594493838
3000,-18.888019754005015,-156.93258575225224
3050,-21.884194828809413,-196.81123730128928
3100,-24.408380414899774,-207.70616763922422
3150,-16.586018786310785,-243.33027289734451
3200,-16.553393486405653,-179.34015128108658
3250,-17.595052736356894,-194.83871062519253
3300,-16.413539921868264,-170.17789786605186
3350,-23.810965443452385,-171.50246590503912
3400,-33.101425059229861,-255.91060522013089
3450,-24.488329325882127,-206.43557869456228
3500,-24.176442494201005,-253.43686302734807
3550,-15.389042123682049,-215.38496211345574
3600,-20.998535853189392,-211.86226817214069
3650,-17.567970513553636,-207.16711115543609
3700,-20.97441910020477,-160.28076773079096
3750,-22.532541691762962,-168.89200624696565
3800,-25.378618558364789,-180.54049475237048
3850,-31.556782669795581,-197.40330664645205
3900,-24.543289389479792,-290.75883455604134
3950,-26.00115232264244,-226.89721890493163
4000,-24.683401398064348,-272.53986888465687
4050,-17.842899944477992,-226.49364101907346
4100,-23.136927493611431,-234.39721014748102
4150,-18.313712200974585,-232.90738668389739
4200,-22.465761751408394,-189.16019458171326
4250,-21.919770955743175,-210.21897281385858
4300,-20.257676153967811,-184.80391222459687
4350,-25.147941394123286,-196.07146718763576
4400,-25.863673130843029,-188.025977154852
4450,-29.268028430983904,-159.61880803059339
4500,-29.734194037112079,-154.88825512400732
4550,-31.867599336781154,-187.05910317624722
4600,-35.839434804249549,-179.71313326211055
4650,-35.210080078752711,-323.25588720909303
4700,-42.449531206507636,-211.87091477513806
4750,-37.709171411370257,-382.87911562700589
4800,-29.744091964417319,-265.79035217753574
4850,-38.569988068695629,-307.01403100864599
4900,-26.654442894992517,-324.23162719438625
4950,-37.953615257697905,-271.7068707712109
5000,-31.622156248062936,-352.30624912502151
5500,-35.824894273518439,-509.0055958175974
6000,-25.761011091438085,-671.5320234853624
6500,-26.720825205268991,-675.22235850020638
7000,-36.163134486788373,-820.22102640104072
7500,-31.453734728048492,-733.97641825072037
8000,-37.608249531682951,-815.34901988113222
8500,-33.718621593892465,-692.17088834778497
9000,-39.550004647727157,-683.65535912548216
9500,-41.922078484663984,-801.84321302934097
10000,-28.868592356871222,-753.26021080199735
10500,-41.803064988731862,-587.72068630025251
11000,-49.441239995454538,-512.67278069044823
11500,-41.351529141702564,-528.91045134216779
12000,-39.692707628284339,-566.79591906655492
12500,-42.089838225871247,-567.93976238947323
13000,-40.444433831263737,-591.12554130399531
13500,-48.257914700133412,-640.77227444558764
14000,-44.924402552362316,-669.72026853187265
14500,-46.716561401720355,-603.38767326379013
15000,-54.461096514791294,-739.85403195599383
15500,-57.345687143991398,-620.79737051724567
16000,-45.497957606596572,-724.92574005316283
16500,-45.515247631494503,-745.41053882220956
17000,-57.698803396025355,-840.35068916077
17500,-50.113273753822597,-786.08396740122419
18000,-55.746005058683245,-857.00283923506277
18500,-49.555122225763668,-757.31124039563281
19000,-60.162262909334387,-651.96733343102755
19500,-48.249395447964289,-481.96402642286006
20000,-36.95234168850439,-433.74325672179492
20500,-47.073416780278947,-278.29442670684
21000,-60.958422847722098,-383.39670313706324
21500,-51.370012970828,-219.17996005916083
22000,-75.107049299818826,-292.94817844523573
22500,-52.968981630280808,-313.37869082722284
23000,-52.733308996950861,-354.14968706201131
23500,-62.021840907436129,-252.81235912343516
24000,-72.148052829449398,-389.11383480662505
24500,-56.452115652262336,-344.10911226660897
25000,-55.991067951974422,-184.40711409383383
