"Frequency / Hz","Vm4:Measured voltage","Vm4:Measured voltage"
100,-0.013938490198101431,-2.0012827465011478
200,-0.043123709278751338,-4.0864522478637184
300,-0.088872268393499779,-6.1687485482873896
400,-0.15174208625941263,-8.1519043686917971
500,-0.22659603508297232,-10.082486917489923
600,-0.31107408290060096,-11.875807790864178
700,-0.4036750402280419,-13.615602245939726
800,-0.49628157067146283,-15.228271869977053
900,-0.59429980376848945,-16.772154288259642
1000,-0.69816984800770809,-18.216279704297278
1100,-0.80707142129418774,-19.645026878452732
1200,-0.91332868027444625,-20.942175047189835
1300,-1.006937075920217,-22.200063353178034
1400,-1.110245618307709,-23.514700406211141
1500,-1.2137642193487221,-24.721985350707719
1600,-1.3345724321718162,-25.826197278568092
1700,-1.4300311246777475,-26.809221139412916
1800,-1.5232452303348187,-27.743067438829872
1900,-1.6073919450326697,-28.689999800646873
2000,-1.6801604071287513,-29.562758732168163
2100,-1.755416149037031,-30.448959576687987
2200,-1.8095795582264307,-31.293389057807495
2300,-1.8690882803040145,-32.135444838936962
2400,-1.9110018335949432,-33.024638318928837
2500,-1.9536845362065285,-33.799592086743182
2600,-1.9832751069087828,-34.730176550027366
2700,-2.0113319912130119,-35.553266176200793
2800,-2.0413945560372406,-36.575791881713606
2900,-2.0861919540710989,-37.506676877509321
3000,-2.1435284410958948,-38.346251620188603
3100,-2.1615148544984679,-39.07776736799935
3200,-2.1777813720081687,-39.989989696228513
3300,-2.185933798856845,-40.757329354698207
3400,-2.1907092774131383,-41.583932847319183
3500,-2.1772718211934032,-42.595320727884499
3600,-2.1905237556667476,-43.781822715708358
3700,-2.2237785683176687,-44.741380681982292
3800,-2.2429702006139451,-45.629435327336267
3900,-2.2652371662332382,-46.547049001262856
4000,-2.2687396331718159,-47.302682996258127
4100,-2.2565924612451935,-48.220945715800525
4200,-2.2430206171520859,-49.253171398455926
4300,-2.2511440527842512,-50.299770949200365
4400,-2.2509760270622552,-51.442773840255541
4500,-2.2658648818441591,-52.176256238155396
4600,-2.2422933303445354,-53.16125643792838
4700,-2.2114674681845736,-54.168841346767998
4800,-2.1790837771080267,-55.42556172395885
4900,-2.2068828105498732,-56.778710304247873
5000,-2.2519189108618125,-57.717715218417347
5100,-2.2250722812030235,-58.618746650920876
5200,-2.205264239706191,-59.852524947358148
5300,-2.1931253506015826,-60.81120716710997
5400,-2.1690287243311217,-62.083102003608261
5500,-2.1743508091232995,-63.288615420945561
5600,-2.1724470730468255,-64.346368069303523
5700,-2.1331907650396817,-65.603024826933009
5800,-2.1384142133587085,-67.049267031331794
5900,-2.1577341242499597,-68.321180469141041
6000,-2.1773907764290241,-69.392867204615058
6100,-2.149805774721592,-70.325243737325096
6200,-2.1074468143131204,-71.919061434109565
6300,-2.0982421529547386,-73.374083307166558
6400,-2.1631956812149804,-74.637307670553923
6500,-2.1529703522706738,-75.77298483546366
6600,-2.132284944756893,-77.174252402335512
6700,-2.1470509724473437,-78.603064499701475
6800,-2.1577857528856086,-79.891634856184297
6900,-2.1384890450051612,-81.275325512249381
7000,-2.1279539341777651,-82.940756128756192
7100,-2.199905873535652,-84.266543292323504
7200,-2.2112968495988823,-85.359451550583074
7300,-2.1844248081572379,-86.833871817985397
7400,-2.1931710601056018,-88.591107789864836
7500,-2.2739077044548148,-90.192511201495918
7600,-2.2923327722779656,-91.190383164977646
7700,-2.2671211543288159,-92.84412686873587
7800,-2.341550747983717,-94.476203792842583
7900,-2.3745141868826343,-95.801802350541323
8000,-2.3882899336014525,-97.387708429387018
8100,-2.4705237902945427,-98.864279447858848
8200,-2.4957653554973898,-100.23201678245877
8300,-2.5058260932217995,-101.90138718888399
8400,-2.5857776701409474,-103.62299440084881
8500,-2.6703285531501812,-104.77598297844891
8600,-2.6773780548271131,-106.34106412959683
8700,-2.7463334405571733,-108.27556658319655
8800,-2.834493231974438,-109.52543596836612
8900,-2.8703907642079773,-110.80618144495109
9000,-2.948302998207402,-112.60153302896042
9100,-3.0218620614355327,-114.00990949671336
9200,-3.085576724924481,-115.45720772792963
9300,-3.1845190416981604,-117.13548167756448
9400,-3.2478622921860065,-118.46541722225641
9500,-3.329792930587645,-120.15659267917032
9600,-3.4700832149437022,-121.48827865633062
9700,-3.4809023649813668,-122.69729829560124
9800,-3.6095940146071905,-124.76925269178302
9900,-3.753505706808836,-125.75786162205976
10000,-3.7955329288738584,-127.228334853785
11000,-4.9095145306213075,-141.27384061007962
12000,-6.2454477295262514,-153.0312378694849
13000,-7.6146266446535407,-163.89976647160697
14000,-8.9515412769273937,-173.36201841165743
15000,-10.425082743422822,-181.4701260043943
16000,-11.697942818960849,-188.84988569515554
17000,-13.056541038743973,-196.81370028215989
18000,-14.268018238324707,-202.95789000174392
19000,-15.508334399695997,-207.72895282488324
20000,-16.691981699410245,-214.01947822396119
21000,-17.853040387648843,-218.78587208727745
22000,-18.637714813811964,-224.77287015245921
23000,-19.550421586420928,-230.71542438439437
24000,-28.854630817743988,-163.94016627839972
25000,-17.647087884399411,-197.8099768848607
