"Frequency / Hz","Vm4:Measured voltage","Vm4:Measured voltage"
100,0.013640967156198627,-1.2976338834602044
200,0.02511435708959012,-2.4160966668248376
300,0.042625020933239617,-3.6108672410838025
400,0.0096963640852120257,-4.8475584527615254
500,-0.040845371436085305,-6.599356443218146
600,0.29884080493943116,-9.46948215783598
700,-0.061009520914062677,-9.4807388213961872
800,-0.027017553373700504,-10.753019406813848
900,-0.145610745378977,-11.806650441312948
1000,-0.092329789559912737,-13.288584440834141
1100,-0.080641864501125399,-14.34163781383724
1200,-0.24425513072045452,-14.664597877191587
1300,-0.035963809076989081,-16.388792102777742
1400,-0.17051130874384912,-16.756476308335007
1500,-0.15979088467098956,-18.444991689355611
1600,-0.19773010119497583,-19.431200508006889
1700,-0.18032953420332953,-21.637988303707601
1800,-0.13522859539380261,-26.302315531019083
1900,-0.23632505555286287,-23.005526551506779
2000,-0.47228974034386778,-24.269829020480508
2100,-0.43620296408863113,-24.633647293981738
2200,-0.48737188482369775,-26.889901178909675
2300,-0.25872374816185595,-29.46120809126295
2400,-0.062415641218171322,-34.245529413256733
2500,-0.34095419735869814,-30.860674052472202
2600,-0.50822861222149418,-31.880471214831388
2700,-0.53054087731500399,-32.1421084033353
2800,-0.59079026547910507,-34.791623318099361
2900,-0.47605883034715074,-37.56934720255439
3000,-0.64116991953928149,-40.699585530907548
3100,-0.48088387780865466,-39.355651792528988
3200,-0.50459600025412776,-40.519110849345601
3300,-0.51974264336818499,-41.33654667533493
3400,-0.65532084662390999,-42.906028071519628
3500,-0.72600116132074299,-44.413510109265793
3600,-0.69413697462259516,-45.574275581705578
3700,-0.6620710364235014,-47.125943650510926
3800,-0.84422761173040362,-48.360905017890957
3900,-0.79976155735263421,-49.256080533744715
4000,-0.76157103481868005,-51.246891110885109
4100,-0.77341228607347157,-53.008199279437228
4200,-0.95100437581471553,-54.55494409659768
4300,-0.95290915290136291,-56.732922163855029
4400,-0.71775519811571209,-57.502709745528399
4500,-0.80991380103705546,-58.910402751930171
4600,-1.0049284310147306,-59.118785704648829
4700,-0.99055685124109427,-60.407613981277208
4800,-1.1165669623094978,-61.988161717325632
4900,-1.068978684330238,-61.666893362918323
5000,-1.3508248407187682,-62.880507356179216
5100,-1.4098902644986666,-64.852903720781001
5200,-1.4386897393745934,-65.911714538743212
5300,-1.4400468321052384,-66.514747158526347
5400,-1.3800367265896121,-69.709498293336509
5500,-1.5643460752982865,-69.78234540551955
5600,-1.536298004595037,-71.716798991270636
5700,-1.5354137182869523,-72.91453023392458
5800,-1.8022204938140103,-73.699576591433015
5900,-1.8343033268040567,-74.562909411678035
6000,-1.6449788843997948,-75.650758653756824
6100,-1.6694368550819718,-75.855141799168763
6200,-1.7855448710401265,-77.791133072997141
6300,-1.8788564200586184,-78.164584926874184
6400,-2.1440161323733982,-81.275821985821437
6500,-2.1620686871318942,-81.353800744373089
6600,-2.1731760481261979,-82.386940191711162
6700,-2.0611712058631162,-82.843635541672441
6800,-2.2026013143127066,-84.674196794314341
6900,-2.4307299524484964,-85.850280533919545
7000,-2.6845970736796225,-87.824476252332516
7100,-2.538525458869092,-89.079188640530063
7200,-2.7926390676334139,-88.552380674771186
7300,-2.6414527636964213,-91.6511757085147
7400,-2.8133870357359472,-93.521186313927714
7500,-2.9299049141824796,-93.039662630902157
7600,-3.0711289460591451,-94.614802446552829
7700,-3.1237774550932098,-96.350057436414332
7800,-2.8275312005262054,-97.411793106293558
7900,-3.1648298013611194,-98.288510696942183
8000,-3.4164552704379552,-100.85895324054665
8100,-3.253021014251996,-101.78701356405548
8200,-3.6160789766985895,-103.24756617102143
8300,-3.5182077061461614,-104.2859238193861
8400,-4.190143500468448,-106.78955096746544
8500,-3.9377353182744121,-108.91872480999658
8600,-4.2293721767684609,-107.75698777800284
8700,-4.2838020198831002,-109.60228553831547
8800,-4.1554131194978314,-109.47234614173139
8900,-4.4320047900772916,-110.71106491862746
9000,-4.0621963898810556,-111.34711845322381
9100,-4.2957080748299461,-110.83209406687219
9200,-4.3015944963435757,-113.21550606097307
9300,-4.6074009427164055,-112.82314221067236
9400,-4.6465259214924215,-113.47130245572092
9500,-4.6844332974428804,-114.66008700088308
9600,-4.9245189925372701,-116.34156856173668
9700,-5.0179843953254863,-117.11715843360741
9800,-5.1991943469269533,-117.38610745295554
9900,-5.3583303889648715,-119.8921071282972
10000,-5.4570836368961295,-118.61451542680493
11000,-6.0801952356106179,-129.93902737294118
12000,-7.3775033756296065,-138.6436933221506
13000,-8.658409714590027,-146.43600886923491
14000,-9.6003682283970946,-150.7435443672284
15000,-10.449156301608578,-157.72293614738112
16000,-11.673511095353355,-164.4855475791241
17000,-12.497531128135522,-170.17714174546055
18000,-13.523108758203357,-174.60564758833996
19000,-14.058584328540867,-178.5932441152645
20000,-14.818839937432784,-186.39671187041156
21000,-16.37920179466327,-188.10010090882292
22000,-16.601862964163828,-193.22629550064883
23000,-17.840989960219481,-198.89740027782221
24000,-12.50644116657843,-188.38454215910434
25000,-13.686768982006214,-235.18582111766773
