"Frequency / Hz","Vm4:Measured voltage","Vm4:Measured voltage"
100,0.17777855234936418,-0.72232817583596931
200,0.013477057149933818,-0.72348320565237245
300,0.03309495576960169,-1.2449332457370805
400,0.034066457814047366,-1.8727382586727677
500,0.02218151314855114,-2.5596327782119261
600,0.18519363440332201,-3.5624648036391506
700,0.053019154875086176,-5.1653376826600903
800,0.12070126153479574,-4.4573873609876244
900,0.019349437073725495,-6.2356098143244241
1000,0.063522957793567258,-6.3679859207030374
1100,0.017023526933731419,-6.9221618445783575
1200,-0.22300641711417962,-9.1631107075849183
1300,0.16599355351041903,-6.8057391838122836
1400,-0.054799106003058637,-6.9697169353758301
1500,0.060797768796896828,-7.7930669956934864
1600,0.061311636023415578,-8.9334038481419409
1700,0.12610968980933474,-9.5405256197526231
1800,0.28870046711876224,-12.099261441409357
1900,0.075380572097349455,-10.063948524707579
2000,0.099189133244234465,-10.439155292466831
2100,0.090106285634889954,-11.568775580483454
2200,0.11716178216510122,-13.395300074898429
2300,0.24081987652791376,-13.143113676325219
2400,0.22542039363792915,-15.193276640352682
2500,0.00447029183725827,-13.435944573776249
2600,0.23884303639881641,-14.403266901758988
2700,0.11269119760561097,-15.105848422167636
2800,0.31881737283029843,-16.605791398524161
2900,0.28930797782638812,-17.414092283201079
3000,0.15508045676007987,-18.599768359310872
3100,0.082219126025725162,-17.607825051243054
3200,0.45250162018294243,-17.908405494789008
3300,0.30075200338673513,-19.551145188410715
3400,0.26697254560899059,-20.71053040187115
3500,0.33216218678316561,-20.49797321288154
3600,0.21106241915351054,-19.369055410184213
3700,0.50359017886359925,-21.800905326602365
3800,0.41019000089426971,-23.006123601079164
3900,0.41349983743930979,-23.261420756450775
4000,0.47949354379907938,-22.834438043357597
4100,0.48153243842054888,-24.731307487016903
4200,0.71347898816970168,-27.596287992024603
4300,0.52960478032568392,-25.32177543707208
4400,0.74413162343479033,-26.427886182554783
4500,0.58400864926418494,-27.993234122387467
4600,0.67560587471123645,-27.728076683550633
4700,0.95126028159459697,-28.51034596311225
4800,0.73097692486317534,-27.907438167503155
4900,0.74278960131206628,-29.26484537418483
5000,0.85927655925176605,-28.504505154080743
5100,0.91601982232761858,-31.751965177364657
5200,0.59454421132362412,-30.480770166690018
5300,0.82636942771007071,-31.247504850452124
5400,0.8289740016858983,-34.591266920358855
5500,0.75504687969567397,-31.750046980536322
5600,1.0479642664450239,-35.181917448561357
5700,0.99413004885254086,-36.342256357450019
5800,0.92598119870251472,-34.025561602916618
5900,1.1438417871510722,-37.779840027710605
6000,1.1349123629741493,-38.129981780981801
6100,1.2230804082237974,-35.690212511604685
6200,1.1927012501877301,-39.62529489724934
6300,1.1933508452143495,-39.547487528518744
6400,1.6021710220040104,-39.894679041745782
6500,1.1855675971564124,-41.267920242229877
6600,1.5398036894020684,-40.35152827525048
6700,1.4164388947943243,-42.724753281037131
6800,1.5211849900832732,-41.923641720007581
6900,1.2940978622402335,-45.441373225263661
7000,1.595592132554815,-45.24313921806899
7100,1.7129099932049212,-46.586372672399357
7200,1.5389768789956322,-44.366675050508391
7300,1.7262131009960249,-48.696823705891973
7400,1.4891149280192439,-48.127448191182815
7500,2.045487332816474,-48.690651161138121
7600,1.3366549575035447,-49.102543516092972
7700,1.985138896761939,-51.78734895121174
7800,2.0351488439480385,-52.05941056073884
7900,2.0646003101530139,-52.973462615536178
8000,1.9746134371664468,-53.007454942508716
8100,1.9569476857605976,-57.581249709997174
8200,2.2255930267778372,-57.365647910294264
8300,2.1677741070429155,-58.823784494085615
8400,1.9749780257670577,-60.703134603699461
8500,2.5090449912712831,-61.618060127672159
8600,2.2503282403618283,-62.025957198394927
8700,2.6231295930990135,-63.000573109707751
8800,2.4850550414045234,-62.166984682914624
8900,2.5584838381052881,-64.978917665415253
9000,2.6882609948188168,-64.100072718894154
9100,2.5224863733819989,-66.577725719430461
9200,2.7071944589287469,-65.907145157363914
9300,2.4135934514656006,-67.021224664658718
9400,2.6779946230598921,-68.530341954673148
9500,2.5783392784428241,-67.321356192428979
9600,2.6016742554034584,-71.093185430619116
9700,2.9100132598759632,-70.305511867101714
9800,2.4434213600190602,-71.034999702838959
9900,2.7215874773578013,-73.712187657599245
10000,2.5215390421786443,-71.722902974320021
11000,2.3022188449924479,-86.185745321599342
12000,2.4702728371598441,-99.25991770023991
13000,2.1690511989920851,-119.80445989754828
14000,1.9654793640914259,-125.53413336872741
15000,0.7026720905840621,-132.28312651627741
16000,-0.55243161273348729,-152.73601121757466
17000,-2.0118402473532839,-158.92522115830616
18000,-3.152862180652872,-165.39093780428465
19000,-2.4612359032330673,-173.49552946309862
20000,-3.5239148964444169,-185.16296070826826
21000,-5.8861130802850514,-185.68966182692634
22000,-6.8728072209947886,-198.75673780950896
23000,-6.3189087026139381,-192.89542527803087
24000,-2.1962536021043619,-188.94058482756006
25000,-3.6432672814660982,-238.05377953390328
