"Time / s","Pulse Generator","Iout:Measured current"
0.00031714620920526626,1.25,16.071071378434254
0.00031720736899543237,1.25,16.08114522383255
0.00031726852878559853,1.25,16.092241634803514
0.000317326462940605,1.25,16.103690391429808
0.00031738439709561153,1.25,16.116046097695545
0.000317442331250618,1.25,16.129303633664961
0.00031750026540562447,1.25,16.143457901540557
0.00031755819956063094,1.25,16.158503825662962
0.00031761613371563747,1.25,16.174436352510952
0.00031767406787064394,1.25,16.191250450701574
0.00031773200202565041,1.25,16.208941110989969
0.00031778993618065688,1.25,16.227503346269486
0.00031784787033566341,1.25,16.246932191571716
0.00031790340094219245,1.25,16.266363830393715
0.00031795893154872154,1.25,16.286582787931707
0.00031801446215525057,1.25,16.307584748880402
